original_row_index,doi,anion_name,composition_summary,cluster_id,conductivity,best_predicted_conductivity_ms_cm,best_abs_error_ms_cm,q_scale_opt,weighted_permittivity,weighted_viscosity_mpa_s_25c,salt_conc_x_weighted_permittivity,salt_conc_x_weighted_viscosity,temperature,anion_tfsi
13793,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,0.02,0.11924575674077212,0.08732813980128003,0.8,76.95,2.215,76.95,2.215,213.15,0
13796,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,0.05,0.2037600539491961,0.1530574243152567,0.85,76.95,2.215,76.95,2.215,223.15,0
13799,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,0.19,0.3134580742201103,0.12345807422011029,0.85,76.95,2.215,76.95,2.215,233.15,0
13802,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,0.64,0.49982314601667366,0.14017685398332635,0.7,76.95,2.215,76.95,2.215,243.15,0
13805,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,1.11,0.6056501830522258,0.5043498169477743,0.7,76.95,2.215,76.95,2.215,253.15,0
13808,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,1.71,0.6445931728169085,1.0654068271830914,0.7,76.95,2.215,76.95,2.215,263.15,0
13811,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,2.41,1.0300660009167395,1.3799339990832606,0.7,76.95,2.215,76.95,2.215,273.15,0
13814,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,4.25,1.818120466363364,2.4318795336366357,0.7,76.95,2.215,76.95,2.215,293.15,0
13817,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,6.27,2.2665684275537914,4.003431572446209,0.7,76.95,2.215,76.95,2.215,313.15,0
13820,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,8.51,2.4856782925577185,6.024321707442281,0.7,76.95,2.215,76.95,2.215,333.15,0
13823,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,5,10.79,4.182106816842772,6.607893183157227,0.7,76.95,2.215,76.95,2.215,353.15,0
123,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.400+DMC:0.600,6,9.446666667,8.274838277945923,1.1718283890540775,0.7,37.46,1.114,37.46,1.114,298.0,1
10873,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,12.29547642,10.57803645576692,1.7174399642330798,0.8,32.473,1.1377,12.621085032864,0.4421829963936,333.0,0
10874,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,12.82483157,10.57006055231971,2.254771017680291,0.8,32.473,1.1377,12.708731445879,0.4452537112670999,333.0,0
10875,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,19.30943215,10.562499649305696,8.746932500694303,0.8,32.473,1.1377,31.202126865154,1.0931746292146,333.0,0
10877,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,18.21462945,10.528813570628834,7.685815879371166,0.8,32.473,1.1377,56.269004039906,1.9713991899794,333.0,0
10878,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,15.816490216666669,10.233288646355074,5.583201570311594,0.7,32.473,1.1377,72.746531700052,2.5486936567348,333.0,0
10881,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,7.747834456,8.91449059194023,1.1666561359402312,0.9,32.473,1.1377,108.155686909494,3.7892626180806,333.0,0
10884,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,10.08180943,9.429763503786925,0.6520459262130753,0.7,32.473,1.1377,12.621085032864,0.4421829963936,313.0,0
10885,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,14.96631376,9.380700506144313,5.585613253855687,0.7,32.473,1.1377,31.202126865154,1.0931746292146,313.0,0
10886,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,14.19634264,9.423087543905073,4.7732550960949265,0.7,32.473,1.1377,56.444296898409,1.9775406208641,313.0,0
10887,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,13.16169394,9.423087543905073,3.7386063960949265,0.7,32.473,1.1377,56.35665048539399,1.9744699059906,313.0,0
10888,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,10.29836381,9.329865989124878,0.9684978208751218,0.7,32.473,1.1377,72.571238874022,2.5425522269878,313.0,0
10889,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,3.970163619,6.54060572997095,2.5704421109709497,0.9,32.473,1.1377,108.243333322509,3.7923333329541,313.0,0
10891,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,7.832050048,7.885467989845653,0.05341794184565263,0.7,32.473,1.1377,12.796377858894,0.4483244261406,293.0,0
10893,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,10.77959577,7.898413536988483,2.8811822330115175,0.7,32.473,1.1377,31.026834006651,1.0870331983299,293.0,0
10894,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,8.54186718,7.834320808664986,0.707546371335015,0.7,32.473,1.1377,56.35665048539399,1.9744699059906,293.0,0
10895,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,6.207892204,6.257476613229842,0.04958440922984142,0.85,32.473,1.1377,72.658885287037,2.5456229418612994,293.0,0
10897,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,1.588065448,5.467467287218863,3.879401839218863,0.9,32.473,1.1377,108.243333322509,3.7923333329541,293.0,0
10899,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,4.234841193,4.243655145422231,0.00881395242223082,0.8,32.473,1.1377,12.708731445879,0.4452537112670999,263.0,0
10900,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,5.221366699,4.588408146032005,0.6329585529679944,0.7,32.473,1.1377,31.026834006651,1.0870331983299,263.0,0
10901,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,2.935514918,3.4774181731243115,0.5419032551243115,0.9,32.473,1.1377,56.444296898409,1.9775406208641,263.0,0
10902,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,1.347449471,3.274719305106613,1.927269834106613,0.9,32.473,1.1377,72.571238874022,2.5425522269878,263.0,0
10903,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,6,0.144369586,3.2606036450834996,3.1162340590835,0.9,32.473,1.1377,108.068040496479,3.7861919032071,263.0,0
