original_row_index,source_row_indices,doi,source_dois,conductivity,conductivity_std,replicate_count,cation_name,anion_name,salt_conc,solvents,solvent_fracs,temperature,original_salt,original_concentration,original_concentration_units,salt_conc_units,solvent_ratio_basis,composition_warning,composition_summary
11937,[11937],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",6.796,0.0,1,Li,PF6,0.497,"[""EC"",""EMC""]","[0.3,0.7]",293.15,LiPF6,0.497,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11938,[11938],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",8.267,0.0,1,Li,PF6,0.998,"[""EC"",""EMC""]","[0.3,0.7]",293.15,LiPF6,0.998,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11939,[11939],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",7.172,0.0,1,Li,PF6,1.499,"[""EC"",""EMC""]","[0.3,0.7]",293.15,LiPF6,1.499,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11940,[11940],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",5.047,0.0,1,Li,PF6,2.003,"[""EC"",""EMC""]","[0.3,0.7]",293.15,LiPF6,2.003,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11941,[11941],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",2.216,0.0,1,Li,PF6,3.0,"[""EC"",""EMC""]","[0.3,0.7]",293.15,LiPF6,3.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11942,[11942],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",2.739,0.0,1,Li,PF6,0.102,"[""EC"",""EMC""]","[0.3,0.7]",303.15,LiPF6,0.102,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11943,[11943],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",7.613,0.0,1,Li,PF6,0.499,"[""EC"",""EMC""]","[0.3,0.7]",303.15,LiPF6,0.499,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11944,[11944],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",9.764,0.0,1,Li,PF6,0.996,"[""EC"",""EMC""]","[0.3,0.7]",303.15,LiPF6,0.996,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11945,[11945],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",8.688,0.0,1,Li,PF6,1.501,"[""EC"",""EMC""]","[0.3,0.7]",303.15,LiPF6,1.501,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11946,[11946],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",6.466,0.0,1,Li,PF6,2.004,"[""EC"",""EMC""]","[0.3,0.7]",303.15,LiPF6,2.004,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11947,[11947],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",3.246,0.0,1,Li,PF6,2.996,"[""EC"",""EMC""]","[0.3,0.7]",303.15,LiPF6,2.996,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11948,[11948],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",3.381,0.0,1,Li,PF6,0.102,"[""EC"",""EMC""]","[0.3,0.7]",313.15,LiPF6,0.102,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11949,[11949],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",9.07,0.0,1,Li,PF6,0.497,"[""EC"",""EMC""]","[0.3,0.7]",313.15,LiPF6,0.497,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11950,[11950],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",11.513,0.0,1,Li,PF6,0.996,"[""EC"",""EMC""]","[0.3,0.7]",313.15,LiPF6,0.996,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11951,[11951],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",10.748,0.0,1,Li,PF6,1.492,"[""EC"",""EMC""]","[0.3,0.7]",313.15,LiPF6,1.492,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11952,[11952],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",8.312,0.0,1,Li,PF6,2.002,"[""EC"",""EMC""]","[0.3,0.7]",313.15,LiPF6,2.002,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11953,[11953],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",4.373,0.0,1,Li,PF6,2.996,"[""EC"",""EMC""]","[0.3,0.7]",313.15,LiPF6,2.996,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11954,[11954],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",3.556,0.0,1,Li,PF6,0.096,"[""EC"",""EMC""]","[0.3,0.7]",323.15,LiPF6,0.096,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11955,[11955],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",9.537,0.0,1,Li,PF6,0.497,"[""EC"",""EMC""]","[0.3,0.7]",323.15,LiPF6,0.497,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11956,[11956],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",13.029,0.0,1,Li,PF6,0.999,"[""EC"",""EMC""]","[0.3,0.7]",323.15,LiPF6,0.999,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11957,[11957],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",11.934,0.0,1,Li,PF6,1.497,"[""EC"",""EMC""]","[0.3,0.7]",323.15,LiPF6,1.497,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11958,[11958],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",9.44,0.0,1,Li,PF6,1.993,"[""EC"",""EMC""]","[0.3,0.7]",323.15,LiPF6,1.993,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11959,[11959],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",5.617,0.0,1,Li,PF6,2.996,"[""EC"",""EMC""]","[0.3,0.7]",323.15,LiPF6,2.996,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
12002,[12002],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",5.095238095,0.0,1,Li,PF6,0.502314815,"[""EC"",""DEC""]","[0.5,0.5]",283.15,LiPF6,0.502314815,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12003,[12003],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",6.80952381,0.0,1,Li,PF6,0.502314815,"[""EC"",""DEC""]","[0.5,0.5]",298.15,LiPF6,0.502314815,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12004,[12004],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",8.738205467,0.0,1,Li,PF6,0.5,"[""EC"",""DEC""]","[0.5,0.5]",313.15,LiPF6,0.5,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12005,[12005],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",5.581018519,0.0,1,Li,PF6,0.800925926,"[""EC"",""DEC""]","[0.5,0.5]",283.15,LiPF6,0.800925926,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12006,[12006],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",7.84292328,0.0,1,Li,PF6,0.800925926,"[""EC"",""DEC""]","[0.5,0.5]",298.15,LiPF6,0.800925926,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12007,[12007],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",10.31911376,0.0,1,Li,PF6,0.800925926,"[""EC"",""DEC""]","[0.5,0.5]",313.15,LiPF6,0.800925926,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12008,[12008],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",5.452491182,0.0,1,Li,PF6,1.0,"[""EC"",""DEC""]","[0.5,0.5]",283.15,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12009,[12009],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",7.88106261,0.0,1,Li,PF6,1.0,"[""EC"",""DEC""]","[0.5,0.5]",298.15,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12010,[12010],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",10.64296737,0.0,1,Li,PF6,1.0,"[""EC"",""DEC""]","[0.5,0.5]",313.15,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12011,[12011],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",4.919091711,0.0,1,Li,PF6,1.201388889,"[""EC"",""DEC""]","[0.5,0.5]",283.15,LiPF6,1.201388889,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12012,[12012],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",7.490520282,0.0,1,Li,PF6,1.201388889,"[""EC"",""DEC""]","[0.5,0.5]",298.15,LiPF6,1.201388889,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12013,[12013],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",10.204806,0.0,1,Li,PF6,1.201388889,"[""EC"",""DEC""]","[0.5,0.5]",313.15,LiPF6,1.201388889,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12014,[12014],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",3.785824515,0.0,1,Li,PF6,1.5,"[""EC"",""DEC""]","[0.5,0.5]",283.15,LiPF6,1.5,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12015,[12015],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",6.404872134,0.0,1,Li,PF6,1.5,"[""EC"",""DEC""]","[0.5,0.5]",298.15,LiPF6,1.5,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
12016,[12016],10.1149/2.0641503jes,"[""10.1149/2.0641503jes""]",9.095238095,0.0,1,Li,PF6,1.502314815,"[""EC"",""DEC""]","[0.5,0.5]",313.15,LiPF6,1.502314815,mol/l,mol/L,weight,,EC:0.500+DEC:0.500
13615,[13615],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.01,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",213.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13616,[13616],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.01,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",213.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13618,[13618],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.06,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",223.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13619,[13619],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.05,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",223.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13621,[13621],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.21,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",233.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13622,[13622],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.23,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",233.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13624,[13624],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.56,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",243.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13625,[13625],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.71,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",243.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13627,[13627],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",1.12,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",253.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13628,[13628],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",1.36,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",253.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13630,[13630],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",1.9,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",263.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13631,[13631],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",2.26,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",263.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13633,[13633],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",2.92,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",273.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13634,[13634],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",3.46,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",273.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13636,[13636],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",5.64,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",293.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13637,[13637],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",6.56,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",293.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13639,[13639],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",8.95,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",313.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13640,[13640],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",10.34,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",313.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13642,[13642],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",12.8,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",333.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13643,[13643],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",14.63,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",333.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13645,[13645],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",16.88,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.15,0.85]",353.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.150+PC:0.850
13646,[13646],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",19.35,0.0,1,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",353.15,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13793,[13793],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.02,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",213.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13796,[13796],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.05,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",223.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13799,[13799],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.19,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",233.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13802,[13802],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",0.64,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",243.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13805,[13805],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",1.11,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",253.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13808,[13808],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",1.71,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",263.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13811,[13811],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",2.41,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",273.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13814,[13814],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",4.25,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",293.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13817,[13817],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",6.27,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",313.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13820,[13820],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",8.51,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",333.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
13823,[13823],10.1016/0378-7753(91)80004-H,"[""10.1016/0378-7753(91)80004-H""]",10.79,0.0,1,Li,BF4,1.0,"[""EC"",""PC""]","[0.5,0.5]",353.15,LiBF4,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500
