original_row_index,doi,conductivity,anion_name,composition_summary,solvent_entropy,weighted_permittivity,weighted_viscosity_mPa_s_25C,salt_conc_x_weighted_permittivity,salt_conc_x_weighted_viscosity,anion_PF6,anion_ClO4,anion_TFSI,anion_FSI,anion_BF4,has_EC,frac_EC,has_PC,frac_PC,has_DME,frac_DME,has_DMC,frac_DMC,has_DEC,frac_DEC,has_EMC,frac_EMC
10877,10.1149/1.1872737,18.21462945,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,56.269004039905994,1.9713991899794,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10878,10.1149/1.1872737,15.816490216666669,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,72.746531700052,2.5486936567348,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10881,10.1149/1.1872737,7.747834456,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,108.155686909494,3.7892626180805995,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10884,10.1149/1.1872737,10.08180943,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,12.621085032864,0.4421829963936,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10885,10.1149/1.1872737,14.96631376,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,31.202126865154,1.0931746292146,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10886,10.1149/1.1872737,14.19634264,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,56.444296898409,1.9775406208641,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10887,10.1149/1.1872737,13.16169394,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,56.35665048539399,1.9744699059905997,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10888,10.1149/1.1872737,10.29836381,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,72.571238874022,2.5425522269878,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10889,10.1149/1.1872737,3.970163619,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,108.243333322509,3.7923333329541,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10891,10.1149/1.1872737,7.832050048,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,12.796377858894,0.4483244261406,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10893,10.1149/1.1872737,10.77959577,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,31.026834006650997,1.0870331983299,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10894,10.1149/1.1872737,8.54186718,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,56.35665048539399,1.9744699059905997,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10895,10.1149/1.1872737,6.207892204,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,72.658885287037,2.5456229418612994,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10897,10.1149/1.1872737,1.588065448,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,108.243333322509,3.7923333329541,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10899,10.1149/1.1872737,4.234841193,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,12.708731445879,0.44525371126709995,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10900,10.1149/1.1872737,5.221366699,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,31.026834006650997,1.0870331983299,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10901,10.1149/1.1872737,2.935514918,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,56.444296898409,1.9775406208641,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10902,10.1149/1.1872737,1.347449471,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,72.571238874022,2.5425522269878,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10903,10.1149/1.1872737,0.144369586,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,108.068040496479,3.7861919032071,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
11883,10.1149/2.0571912jes,4.959,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.163149999999998,0.626235,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11884,10.1149/2.0571912jes,4.962,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.18814999999999,1.2487349999999997,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11885,10.1149/2.0571912jes,2.955,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,69.21314999999998,1.8712349999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11886,10.1149/2.0571912jes,1.824,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.1,2.4899999999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11887,10.1149/2.0571912jes,0.756,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.14999999999998,3.7349999999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11888,10.1149/2.0571912jes,6.352,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.2092,0.6274799999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11889,10.1149/2.0571912jes,6.813,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.234199999999994,1.2499799999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11890,10.1149/2.0571912jes,4.488,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,69.21314999999998,1.8712349999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11891,10.1149/2.0571912jes,2.978,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.23815,2.493735,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11892,10.1149/2.0571912jes,1.413,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.14999999999998,3.7349999999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11893,10.1149/2.0571912jes,7.864,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.117099999999997,0.6249899999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11894,10.1149/2.0571912jes,8.723,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.234199999999994,1.2499799999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11895,10.1149/2.0571912jes,6.378,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,69.25919999999999,1.87248,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11896,10.1149/2.0571912jes,4.451,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.14604999999999,2.4912449999999997,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11897,10.1149/2.0571912jes,2.308,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.0579,3.73251,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11898,10.1149/2.0571912jes,9.436,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.2092,0.6274799999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11899,10.1149/2.0571912jes,10.813,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.280249999999995,1.2512249999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11900,10.1149/2.0571912jes,8.507,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,69.25919999999999,1.87248,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11901,10.1149/2.0571912jes,6.441,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.37629999999999,2.4974699999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11902,10.1149/2.0571912jes,3.463,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.38025,3.7412249999999996,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11903,10.1149/2.0571912jes,10.909,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.25525,0.628725,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11904,10.1149/2.0571912jes,12.942,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.37234999999999,1.2537149999999997,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11905,10.1149/2.0571912jes,10.896,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,69.30524999999999,1.8737249999999996,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11906,10.1149/2.0571912jes,8.511,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.37629999999999,2.4974699999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11907,10.1149/2.0571912jes,4.935,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.19604999999999,3.7362449999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11908,10.1149/2.0571912jes,12.441,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.25525,0.628725,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11909,10.1149/2.0571912jes,15.151,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.4184,1.2549599999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11910,10.1149/2.0571912jes,13.184,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,69.21314999999998,1.8712349999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11911,10.1149/2.0571912jes,10.76,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.19209999999998,2.4924899999999997,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11912,10.1149/2.0571912jes,6.587,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.19604999999999,3.7362449999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11913,10.1149/2.0571912jes,14.172,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.07105,0.623745,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11914,10.1149/2.0571912jes,17.36,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.4184,1.2549599999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11915,10.1149/2.0571912jes,15.731,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,69.12105,1.8687449999999997,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11916,10.1149/2.0571912jes,13.108,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.33024999999999,2.4962249999999995,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11917,10.1149/2.0571912jes,7.98,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.14999999999998,3.7349999999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
11918,10.1149/2.0571912jes,1.417,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,3.1890300000000003,0.11377499999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11919,10.1149/2.0571912jes,3.784,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,14.33627,0.5114749999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11920,10.1149/2.0571912jes,4.185,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.58635,1.0198749999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11921,10.1149/2.0571912jes,3.11,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,43.095,1.5374999999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11922,10.1149/2.0571912jes,1.665,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.373810000000006,2.046925,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11923,10.1149/2.0571912jes,0.35,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.24745999999999,3.0770499999999994,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11924,10.1149/2.0571912jes,1.631,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,2.98792,0.10659999999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11925,10.1149/2.0571912jes,4.697,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,14.02024,0.5002,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11926,10.1149/2.0571912jes,5.39,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.61508,1.0209,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11927,10.1149/2.0571912jes,4.276,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,42.98008,1.5333999999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11928,10.1149/2.0571912jes,2.637,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.431270000000005,2.048975,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11929,10.1149/2.0571912jes,0.855,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.13254,3.07295,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11930,10.1149/2.0571912jes,2.137,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,2.93046,0.10454999999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11931,10.1149/2.0571912jes,5.63,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,14.27881,0.5094249999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11932,10.1149/2.0571912jes,6.77,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.55762,1.0188499999999998,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11933,10.1149/2.0571912jes,5.656,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,43.03754,1.5354499999999998,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11934,10.1149/2.0571912jes,3.725,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.373810000000006,2.046925,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11935,10.1149/2.0571912jes,1.399,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.19,3.0749999999999997,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11936,10.1149/2.0571912jes,2.467,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,2.93046,0.10454999999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11937,10.1149/2.0571912jes,6.796,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,14.27881,0.5094249999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11938,10.1149/2.0571912jes,8.267,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.67254,1.0229499999999998,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11939,10.1149/2.0571912jes,7.172,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,43.06627,1.536475,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11940,10.1149/2.0571912jes,5.047,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.54619,2.0530749999999998,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11941,10.1149/2.0571912jes,2.216,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.19,3.0749999999999997,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11942,10.1149/2.0571912jes,2.739,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,2.93046,0.10454999999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11943,10.1149/2.0571912jes,7.613,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,14.33627,0.5114749999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11944,10.1149/2.0571912jes,9.764,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.61508,1.0209,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11945,10.1149/2.0571912jes,8.688,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,43.123729999999995,1.5385249999999997,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11946,10.1149/2.0571912jes,6.466,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.57492,2.0541,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11947,10.1149/2.0571912jes,3.246,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.07508,3.0708999999999995,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11948,10.1149/2.0571912jes,3.381,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,2.93046,0.10454999999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11949,10.1149/2.0571912jes,9.07,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,14.27881,0.5094249999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11950,10.1149/2.0571912jes,11.513,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.61508,1.0209,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11951,10.1149/2.0571912jes,10.748,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,42.86516,1.5292999999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11952,10.1149/2.0571912jes,8.312,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.51745999999999,2.0520499999999995,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11953,10.1149/2.0571912jes,4.373,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.07508,3.0708999999999995,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11954,10.1149/2.0571912jes,3.556,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,2.75808,0.09839999999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11955,10.1149/2.0571912jes,9.537,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,14.27881,0.5094249999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11956,10.1149/2.0571912jes,13.029,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.70127,1.0239749999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11957,10.1149/2.0571912jes,11.934,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,43.008810000000004,1.534425,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11958,10.1149/2.0571912jes,9.44,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.25889,2.042825,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
11959,10.1149/2.0571912jes,5.617,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.07508,3.0708999999999995,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
12002,10.1149/2.0641503jes,5.095238095,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,23.056250008499998,0.6304050928249999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12003,10.1149/2.0641503jes,6.80952381,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,23.056250008499998,0.6304050928249999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12004,10.1149/2.0641503jes,8.738205467,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,22.95,0.6275,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12005,10.1149/2.0641503jes,5.581018519,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,36.7625000034,1.0051620371299999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12006,10.1149/2.0641503jes,7.84292328,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,36.7625000034,1.0051620371299999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12007,10.1149/2.0641503jes,10.31911376,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,36.7625000034,1.0051620371299999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12008,10.1149/2.0641503jes,5.452491182,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,45.9,1.255,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12009,10.1149/2.0641503jes,7.88106261,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,45.9,1.255,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12010,10.1149/2.0641503jes,10.64296737,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,45.9,1.255,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12011,10.1149/2.0641503jes,4.919091711,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,55.143750005099996,1.5077430556949998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12012,10.1149/2.0641503jes,7.490520282,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,55.143750005099996,1.5077430556949998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12013,10.1149/2.0641503jes,10.204806,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,55.143750005099996,1.5077430556949998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12014,10.1149/2.0641503jes,3.785824515,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,68.85,1.8824999999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12015,10.1149/2.0641503jes,6.404872134,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,68.85,1.8824999999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
12016,10.1149/2.0641503jes,9.095238095,PF6,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,68.9562500085,1.885405092825,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
13615,10.1016/0378-7753(91)80004-H,0.01,PF6,EC:0.150+PC:0.850,0.42270908780599087,68.515,2.4354999999999998,68.515,2.4354999999999998,1,0,0,0,0,1,0.15,1,0.85,0,0.0,0,0.0,0,0.0,0,0.0
13616,10.1016/0378-7753(91)80004-H,0.01,PF6,EC:0.500+PC:0.500,0.6931471805599453,76.95,2.215,76.95,2.215,1,0,0,0,0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0
13618,10.1016/0378-7753(91)80004-H,0.06,PF6,EC:0.150+PC:0.850,0.42270908780599087,68.515,2.4354999999999998,68.515,2.4354999999999998,1,0,0,0,0,1,0.15,1,0.85,0,0.0,0,0.0,0,0.0,0,0.0
13619,10.1016/0378-7753(91)80004-H,0.05,PF6,EC:0.500+PC:0.500,0.6931471805599453,76.95,2.215,76.95,2.215,1,0,0,0,0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0
