source_row_number,original_row_index,doi,anion_name,composition_summary,criterion_name,features_used,salt_conc_x_weighted_permittivity,salt_conc_x_weighted_viscosity,cluster_id,row_status,valid_feature_position,best_k,best_candidate_k,best_silhouette_score,one_cluster_fallback_used
334,4373,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,334,5,5,0.7972778726861223,False
335,4374,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,335,5,5,0.7972778726861223,False
336,4375,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,336,5,5,0.7972778726861223,False
337,4376,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,337,5,5,0.7972778726861223,False
338,4377,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,338,5,5,0.7972778726861223,False
339,4378,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,339,5,5,0.7972778726861223,False
340,4379,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,340,5,5,0.7972778726861223,False
341,4380,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,341,5,5,0.7972778726861223,False
342,4381,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,342,5,5,0.7972778726861223,False
343,4382,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,343,5,5,0.7972778726861223,False
344,4383,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,344,5,5,0.7972778726861223,False
345,4384,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,345,5,5,0.7972778726861223,False
346,4385,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,346,5,5,0.7972778726861223,False
347,4386,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,347,5,5,0.7972778726861223,False
348,10873,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",12.621085032864,0.4421829963936,3,clustered,348,5,5,0.7972778726861223,False
349,10874,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",12.708731445879,0.4452537112670999,3,clustered,349,5,5,0.7972778726861223,False
350,10875,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",31.202126865154,1.0931746292146,5,clustered,350,5,5,0.7972778726861223,False
351,10877,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",56.269004039906,1.9713991899794,2,clustered,351,5,5,0.7972778726861223,False
352,10878,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",72.746531700052,2.5486936567348,2,clustered,352,5,5,0.7972778726861223,False
353,10881,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",108.155686909494,3.7892626180806,4,clustered,353,5,5,0.7972778726861223,False
354,10884,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",12.621085032864,0.4421829963936,3,clustered,354,5,5,0.7972778726861223,False
355,10885,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",31.202126865154,1.0931746292146,5,clustered,355,5,5,0.7972778726861223,False
356,10886,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",56.444296898409,1.9775406208641,2,clustered,356,5,5,0.7972778726861223,False
357,10887,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",56.35665048539399,1.9744699059906,2,clustered,357,5,5,0.7972778726861223,False
358,10888,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",72.571238874022,2.5425522269878,2,clustered,358,5,5,0.7972778726861223,False
359,10889,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",108.243333322509,3.7923333329541,4,clustered,359,5,5,0.7972778726861223,False
360,10891,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",12.796377858894,0.4483244261406,3,clustered,360,5,5,0.7972778726861223,False
361,10893,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",31.026834006651,1.0870331983299,5,clustered,361,5,5,0.7972778726861223,False
362,10894,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",56.35665048539399,1.9744699059906,2,clustered,362,5,5,0.7972778726861223,False
363,10895,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",72.658885287037,2.5456229418612994,2,clustered,363,5,5,0.7972778726861223,False
364,10897,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",108.243333322509,3.7923333329541,4,clustered,364,5,5,0.7972778726861223,False
365,10899,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",12.708731445879,0.4452537112670999,3,clustered,365,5,5,0.7972778726861223,False
366,10900,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",31.026834006651,1.0870331983299,5,clustered,366,5,5,0.7972778726861223,False
367,10901,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",56.444296898409,1.9775406208641,2,clustered,367,5,5,0.7972778726861223,False
368,10902,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",72.571238874022,2.5425522269878,2,clustered,368,5,5,0.7972778726861223,False
369,10903,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",108.068040496479,3.7861919032071,4,clustered,369,5,5,0.7972778726861223,False
370,11883,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",23.16315,0.626235,5,clustered,370,5,5,0.7972778726861223,False
371,11884,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",46.18814999999999,1.2487349999999997,1,clustered,371,5,5,0.7972778726861223,False
372,11885,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",69.21314999999998,1.871235,2,clustered,372,5,5,0.7972778726861223,False
373,11886,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",92.1,2.49,2,clustered,373,5,5,0.7972778726861223,False
374,11887,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",138.14999999999998,3.735,4,clustered,374,5,5,0.7972778726861223,False
375,11888,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",23.2092,0.6274799999999999,5,clustered,375,5,5,0.7972778726861223,False
376,11889,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",46.2342,1.24998,1,clustered,376,5,5,0.7972778726861223,False
377,11890,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",69.21314999999998,1.871235,2,clustered,377,5,5,0.7972778726861223,False
378,11891,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",92.23815,2.493735,2,clustered,378,5,5,0.7972778726861223,False
379,11892,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",138.14999999999998,3.735,4,clustered,379,5,5,0.7972778726861223,False
380,11893,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",23.1171,0.6249899999999999,5,clustered,380,5,5,0.7972778726861223,False
381,11894,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",46.2342,1.24998,1,clustered,381,5,5,0.7972778726861223,False
382,11895,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",69.25919999999999,1.87248,2,clustered,382,5,5,0.7972778726861223,False
383,11896,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",92.14605,2.491245,2,clustered,383,5,5,0.7972778726861223,False
384,11897,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",138.0579,3.73251,4,clustered,384,5,5,0.7972778726861223,False
385,11898,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",23.2092,0.6274799999999999,5,clustered,385,5,5,0.7972778726861223,False
386,11899,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",46.28025,1.2512249999999998,1,clustered,386,5,5,0.7972778726861223,False
387,11900,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",69.25919999999999,1.87248,2,clustered,387,5,5,0.7972778726861223,False
388,11901,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",92.3763,2.4974699999999994,2,clustered,388,5,5,0.7972778726861223,False
389,11902,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",138.38025,3.741225,4,clustered,389,5,5,0.7972778726861223,False
390,11903,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",23.25525,0.628725,5,clustered,390,5,5,0.7972778726861223,False
391,11904,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",46.37234999999999,1.2537149999999997,1,clustered,391,5,5,0.7972778726861223,False
392,11905,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",69.30524999999999,1.873725,2,clustered,392,5,5,0.7972778726861223,False
393,11906,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",92.3763,2.4974699999999994,2,clustered,393,5,5,0.7972778726861223,False
394,11907,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",138.19605,3.736245,4,clustered,394,5,5,0.7972778726861223,False
395,11908,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",23.25525,0.628725,5,clustered,395,5,5,0.7972778726861223,False
396,11909,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",46.4184,1.25496,1,clustered,396,5,5,0.7972778726861223,False
397,11910,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",69.21314999999998,1.871235,2,clustered,397,5,5,0.7972778726861223,False
398,11911,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",92.19209999999998,2.49249,2,clustered,398,5,5,0.7972778726861223,False
399,11912,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",138.19605,3.736245,4,clustered,399,5,5,0.7972778726861223,False
400,11913,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",23.07105,0.623745,5,clustered,400,5,5,0.7972778726861223,False
401,11914,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",46.4184,1.25496,1,clustered,401,5,5,0.7972778726861223,False
402,11915,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",69.12105,1.868745,2,clustered,402,5,5,0.7972778726861223,False
403,11916,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",92.33025,2.4962249999999995,2,clustered,403,5,5,0.7972778726861223,False
404,11917,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",138.14999999999998,3.735,4,clustered,404,5,5,0.7972778726861223,False
405,11918,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.1890300000000003,0.1137749999999999,3,clustered,405,5,5,0.7972778726861223,False
406,11919,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",14.33627,0.5114749999999999,3,clustered,406,5,5,0.7972778726861223,False
407,11920,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.58635,1.019875,5,clustered,407,5,5,0.7972778726861223,False
408,11921,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",43.095,1.5375,1,clustered,408,5,5,0.7972778726861223,False
409,11922,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",57.373810000000006,2.046925,2,clustered,409,5,5,0.7972778726861223,False
410,11923,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",86.24745999999999,3.0770499999999994,2,clustered,410,5,5,0.7972778726861223,False
411,11924,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",2.98792,0.1065999999999999,3,clustered,411,5,5,0.7972778726861223,False
412,11925,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",14.02024,0.5002,3,clustered,412,5,5,0.7972778726861223,False
413,11926,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.61508,1.0209,5,clustered,413,5,5,0.7972778726861223,False
414,11927,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",42.98008,1.5334,1,clustered,414,5,5,0.7972778726861223,False
415,11928,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",57.431270000000005,2.048975,2,clustered,415,5,5,0.7972778726861223,False
416,11929,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",86.13254,3.07295,2,clustered,416,5,5,0.7972778726861223,False
417,11930,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",2.93046,0.1045499999999999,3,clustered,417,5,5,0.7972778726861223,False
418,11931,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",14.27881,0.5094249999999999,3,clustered,418,5,5,0.7972778726861223,False
419,11932,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.55762,1.0188499999999998,5,clustered,419,5,5,0.7972778726861223,False
420,11933,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",43.03754,1.5354499999999998,1,clustered,420,5,5,0.7972778726861223,False
421,11934,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",57.373810000000006,2.046925,2,clustered,421,5,5,0.7972778726861223,False
422,11935,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",86.19,3.075,2,clustered,422,5,5,0.7972778726861223,False
423,11936,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",2.93046,0.1045499999999999,3,clustered,423,5,5,0.7972778726861223,False
424,11937,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",14.27881,0.5094249999999999,3,clustered,424,5,5,0.7972778726861223,False
425,11938,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.67254,1.0229499999999998,5,clustered,425,5,5,0.7972778726861223,False
426,11939,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",43.06627,1.536475,1,clustered,426,5,5,0.7972778726861223,False
427,11940,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",57.54619,2.053075,2,clustered,427,5,5,0.7972778726861223,False
428,11941,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",86.19,3.075,2,clustered,428,5,5,0.7972778726861223,False
429,11942,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",2.93046,0.1045499999999999,3,clustered,429,5,5,0.7972778726861223,False
430,11943,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",14.33627,0.5114749999999999,3,clustered,430,5,5,0.7972778726861223,False
431,11944,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.61508,1.0209,5,clustered,431,5,5,0.7972778726861223,False
432,11945,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",43.12373,1.5385249999999997,1,clustered,432,5,5,0.7972778726861223,False
433,11946,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",57.57492,2.0541,2,clustered,433,5,5,0.7972778726861223,False
434,11947,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",86.07508,3.0708999999999995,2,clustered,434,5,5,0.7972778726861223,False
435,11948,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",2.93046,0.1045499999999999,3,clustered,435,5,5,0.7972778726861223,False
436,11949,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",14.27881,0.5094249999999999,3,clustered,436,5,5,0.7972778726861223,False
437,11950,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.61508,1.0209,5,clustered,437,5,5,0.7972778726861223,False
438,11951,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",42.86516,1.5293,1,clustered,438,5,5,0.7972778726861223,False
439,11952,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",57.51745999999999,2.0520499999999995,2,clustered,439,5,5,0.7972778726861223,False
440,11953,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",86.07508,3.0708999999999995,2,clustered,440,5,5,0.7972778726861223,False
441,11954,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",2.75808,0.0983999999999999,3,clustered,441,5,5,0.7972778726861223,False
442,11955,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",14.27881,0.5094249999999999,3,clustered,442,5,5,0.7972778726861223,False
443,11956,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.70127,1.023975,5,clustered,443,5,5,0.7972778726861223,False
