source_row_number,original_row_index,doi,anion_name,composition_summary,criterion_name,features_used,weighted_permittivity,weighted_viscosity_mPa_s_25C,cluster_id,row_status,valid_feature_position,best_k,best_candidate_k,best_silhouette_score,one_cluster_fallback_used
373,11886,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,373,6,6,0.9448105888567919,False
374,11887,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,374,6,6,0.9448105888567919,False
375,11888,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,375,6,6,0.9448105888567919,False
376,11889,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,376,6,6,0.9448105888567919,False
377,11890,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,377,6,6,0.9448105888567919,False
378,11891,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,378,6,6,0.9448105888567919,False
379,11892,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,379,6,6,0.9448105888567919,False
380,11893,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,380,6,6,0.9448105888567919,False
381,11894,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,381,6,6,0.9448105888567919,False
382,11895,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,382,6,6,0.9448105888567919,False
383,11896,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,383,6,6,0.9448105888567919,False
384,11897,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,384,6,6,0.9448105888567919,False
385,11898,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,385,6,6,0.9448105888567919,False
386,11899,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,386,6,6,0.9448105888567919,False
387,11900,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,387,6,6,0.9448105888567919,False
388,11901,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,388,6,6,0.9448105888567919,False
389,11902,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,389,6,6,0.9448105888567919,False
390,11903,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,390,6,6,0.9448105888567919,False
391,11904,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,391,6,6,0.9448105888567919,False
392,11905,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,392,6,6,0.9448105888567919,False
393,11906,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,393,6,6,0.9448105888567919,False
394,11907,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,394,6,6,0.9448105888567919,False
395,11908,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,395,6,6,0.9448105888567919,False
396,11909,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,396,6,6,0.9448105888567919,False
397,11910,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,397,6,6,0.9448105888567919,False
398,11911,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,398,6,6,0.9448105888567919,False
399,11912,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,399,6,6,0.9448105888567919,False
400,11913,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,400,6,6,0.9448105888567919,False
401,11914,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,401,6,6,0.9448105888567919,False
402,11915,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,402,6,6,0.9448105888567919,False
403,11916,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,403,6,6,0.9448105888567919,False
404,11917,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,404,6,6,0.9448105888567919,False
405,11918,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,405,6,6,0.9448105888567919,False
406,11919,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,406,6,6,0.9448105888567919,False
407,11920,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,407,6,6,0.9448105888567919,False
408,11921,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,408,6,6,0.9448105888567919,False
409,11922,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,409,6,6,0.9448105888567919,False
410,11923,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,410,6,6,0.9448105888567919,False
411,11924,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,411,6,6,0.9448105888567919,False
412,11925,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,412,6,6,0.9448105888567919,False
413,11926,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,413,6,6,0.9448105888567919,False
414,11927,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,414,6,6,0.9448105888567919,False
415,11928,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,415,6,6,0.9448105888567919,False
416,11929,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,416,6,6,0.9448105888567919,False
417,11930,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,417,6,6,0.9448105888567919,False
418,11931,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,418,6,6,0.9448105888567919,False
419,11932,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,419,6,6,0.9448105888567919,False
420,11933,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,420,6,6,0.9448105888567919,False
421,11934,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,421,6,6,0.9448105888567919,False
422,11935,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,422,6,6,0.9448105888567919,False
423,11936,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,423,6,6,0.9448105888567919,False
424,11937,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,424,6,6,0.9448105888567919,False
425,11938,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,425,6,6,0.9448105888567919,False
426,11939,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,426,6,6,0.9448105888567919,False
427,11940,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,427,6,6,0.9448105888567919,False
428,11941,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,428,6,6,0.9448105888567919,False
429,11942,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,429,6,6,0.9448105888567919,False
430,11943,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,430,6,6,0.9448105888567919,False
431,11944,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,431,6,6,0.9448105888567919,False
432,11945,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,432,6,6,0.9448105888567919,False
433,11946,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,433,6,6,0.9448105888567919,False
434,11947,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,434,6,6,0.9448105888567919,False
435,11948,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,435,6,6,0.9448105888567919,False
436,11949,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,436,6,6,0.9448105888567919,False
437,11950,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,437,6,6,0.9448105888567919,False
438,11951,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,438,6,6,0.9448105888567919,False
439,11952,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,439,6,6,0.9448105888567919,False
440,11953,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,440,6,6,0.9448105888567919,False
441,11954,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,441,6,6,0.9448105888567919,False
442,11955,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,442,6,6,0.9448105888567919,False
443,11956,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,443,6,6,0.9448105888567919,False
444,11957,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,444,6,6,0.9448105888567919,False
445,11958,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,445,6,6,0.9448105888567919,False
446,11959,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,446,6,6,0.9448105888567919,False
447,12002,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,447,6,6,0.9448105888567919,False
448,12003,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,448,6,6,0.9448105888567919,False
449,12004,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,449,6,6,0.9448105888567919,False
450,12005,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,450,6,6,0.9448105888567919,False
451,12006,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,451,6,6,0.9448105888567919,False
452,12007,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,452,6,6,0.9448105888567919,False
453,12008,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,453,6,6,0.9448105888567919,False
454,12009,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,454,6,6,0.9448105888567919,False
455,12010,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,455,6,6,0.9448105888567919,False
456,12011,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,456,6,6,0.9448105888567919,False
457,12012,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,457,6,6,0.9448105888567919,False
458,12013,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,458,6,6,0.9448105888567919,False
459,12014,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,459,6,6,0.9448105888567919,False
460,12015,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,460,6,6,0.9448105888567919,False
461,12016,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",45.9,1.255,1,clustered,461,6,6,0.9448105888567919,False
462,13615,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,462,6,6,0.9448105888567919,False
463,13616,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,463,6,6,0.9448105888567919,False
464,13618,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,464,6,6,0.9448105888567919,False
465,13619,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,465,6,6,0.9448105888567919,False
466,13621,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,466,6,6,0.9448105888567919,False
467,13622,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,467,6,6,0.9448105888567919,False
468,13624,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,468,6,6,0.9448105888567919,False
469,13625,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,469,6,6,0.9448105888567919,False
470,13627,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,470,6,6,0.9448105888567919,False
471,13628,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,471,6,6,0.9448105888567919,False
472,13630,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,472,6,6,0.9448105888567919,False
473,13631,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,473,6,6,0.9448105888567919,False
474,13633,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,474,6,6,0.9448105888567919,False
475,13634,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,475,6,6,0.9448105888567919,False
476,13636,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,476,6,6,0.9448105888567919,False
477,13637,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,477,6,6,0.9448105888567919,False
478,13639,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,478,6,6,0.9448105888567919,False
479,13640,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,479,6,6,0.9448105888567919,False
480,13642,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,480,6,6,0.9448105888567919,False
481,13643,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,481,6,6,0.9448105888567919,False
482,13645,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",68.515,2.4355,2,clustered,482,6,6,0.9448105888567919,False
483,13646,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,483,6,6,0.9448105888567919,False
484,13793,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,484,6,6,0.9448105888567919,False
485,13796,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,485,6,6,0.9448105888567919,False
486,13799,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,486,6,6,0.9448105888567919,False
487,13802,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,487,6,6,0.9448105888567919,False
488,13805,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,488,6,6,0.9448105888567919,False
489,13808,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,489,6,6,0.9448105888567919,False
490,13811,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,490,6,6,0.9448105888567919,False
491,13814,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,491,6,6,0.9448105888567919,False
492,13817,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,492,6,6,0.9448105888567919,False
493,13820,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,493,6,6,0.9448105888567919,False
494,13823,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",76.95,2.215,5,clustered,494,6,6,0.9448105888567919,False
