file,n_atoms,total_charge_e,mu_x_eA,mu_y_eA,mu_z_eA,mu_total_eA,mu_x_D,mu_y_D,mu_z_D,mu_total_D
coordinate_60,6,-1.1102230246251565e-16,0.9255667814999999,-0.7643796858000002,2.3381879781999997,2.6283213640038348,4.445686726699291,-3.6714721090275377,11.230795515765374,12.624365561732322
coordinate_60p5,6,-1.1102230246251565e-16,0.9256542901999999,-0.7645349961999999,2.3383403837,2.6285329321548287,4.446107048899521,-3.6722180966727276,11.231527550581196,12.625381766872206
coordinate_61,6,-1.1102230246251565e-16,0.9257550489999999,-0.7647094187000003,2.3384960393,2.6287576213145383,4.4465910140425144,-3.673055883646708,11.232275196292655,12.626460994902986
coordinate_61p5,6,-1.1102230246251565e-16,0.9258572731999999,-0.7648649015000001,2.3386603585999994,2.6289850286319667,4.447082017801693,-3.6738026993643906,11.23306445552878,12.62755327880173
coordinate_62,6,-1.1102230246251565e-16,0.9259512991000001,-0.7650161859999999,2.3388049365000003,2.629190769827046,4.447533643447677,-3.6745293497877283,11.233758892779397,12.628541495879507
coordinate_62p5,6,-1.1102230246251565e-16,0.9260474973999999,-0.7651626947000001,2.3389796867999997,2.6294227298143587,4.447995703575578,-3.675233061066002,11.234598254243878,12.629655647183693
coordinate_63,6,-1.1102230246251565e-16,0.9261590578999999,-0.7653389792,2.3391364027,2.6296527268917864,4.448531551494915,-3.676079791607155,11.235350992793293,12.630760370229872
coordinate_63p5,6,-1.1102230246251565e-16,0.9262389976000001,-0.7654785482,2.339272584,2.629842639908987,4.448915518238677,-3.6767501700856835,11.236005099455218,12.631672561329069
coordinate_64,6,-1.1102230246251565e-16,0.9263346184000001,-0.7656394017000001,2.3394082481000007,2.6300438152167964,4.449374804515857,-3.6775227823749175,11.236656721899667,12.632638847515592
coordinate_64p5,6,-1.1102230246251565e-16,0.9264247305000001,-0.7657816,2.3395675674000005,2.6302586645823474,4.449807631379237,-3.678205789919596,11.23742196511223,12.633670813000698
coordinate_65,6,-1.1102230246251565e-16,0.9264982995,-0.7658879707000001,2.3396843262,2.630419401712454,4.450160998346735,-3.6787167101671163,11.23798278153062,12.63444286634151
coordinate_65p5,6,-1.1102230246251565e-16,0.9265885495999999,-0.7660672811000001,2.3398520680000003,2.630652603356372,4.4505944880523645,-3.679577974725409,11.238788479734877,12.635562981576557
coordinate_66,6,-1.1102230246251565e-16,0.9266867738000002,-0.7661783328999999,2.3400017062000003,2.6308526373706655,4.451066278992695,-3.6801113792545075,11.239507222642297,12.636523785896687
coordinate_66p5,6,-1.1102230246251565e-16,0.9267502825,-0.766301876,2.3400992408,2.6309977400346973,4.4513713242798225,-3.6807047820546335,11.239975701292655,12.637220743696371
coordinate_67,6,-1.1102230246251565e-16,0.9268292222000001,-0.7664377295,2.3402399652,2.631190281040934,4.451750487818872,-3.6813573142260525,11.24065162939391,12.63814555756489
coordinate_67p5,6,-1.1102230246251565e-16,0.9269130154,-0.7665798933999999,2.3403975605,2.631401378026056,4.452152963711993,-3.6820401565404897,11.241408591881548,12.639159499598637
coordinate_68,6,-1.1102230246251565e-16,0.926997843,-0.7667321520000001,2.3405156815,2.63158067502872,4.452560408040069,-3.68277148576554,11.2419759512254,12.640020699806783
coordinate_68p5,6,-1.1102230246251565e-16,0.9270966965,-0.7668354623999999,2.3406782938000004,2.631790224566144,4.453035221637124,-3.6832677067656765,11.242757011391085,12.641027209132455
coordinate_69,6,-1.1102230246251565e-16,0.9271384294,-0.7669438590000001,2.3407748199,2.63192235972226,4.453235673299073,-3.6837883578256236,11.243220646009489,12.641661881337006
coordinate_69p5,6,-1.1102230246251565e-16,0.9272105240999999,-0.7670996865999998,2.3409096734000006,2.6321131024713416,4.4535819589018635,-3.6845368296882914,11.243868374976199,12.642578057808285
coordinate_70,6,-1.1102230246251565e-16,0.9272974552999999,-0.7672147986999998,2.3410059498,2.632262900044206,4.453999507251372,-3.6850897366694846,11.244330810234386,12.6432975662162
coordinate_70p5,6,-1.1102230246251565e-16,0.927368964,-0.7673152815,2.3411497947999997,2.632445307752079,4.454342978176203,-3.6855723761279777,11.245021727216264,12.644173707778263
coordinate_71,6,-1.1102230246251565e-16,0.9274432226,-0.7674724539,2.341242002,2.632599287884681,4.454699657433672,-3.6863273073403438,11.245464617273838,12.644913305876818
coordinate_71p5,6,-1.1102230246251565e-16,0.9275036450999999,-0.7675766780999997,2.3413572694999996,2.632753469635414,4.454989879070417,-3.6868279175089467,11.246018270673042,12.64565387238853
coordinate_72,6,-1.1102230246251565e-16,0.9275806107000002,-0.7676765316,2.3414965713999996,2.6329335807030803,4.455359560603044,-3.687307534310715,11.246687366215593,12.646518982717533
coordinate_72p5,6,-1.1102230246251565e-16,0.9276391538,-0.7678265315999999,2.3415736924,2.6330665276880936,4.455640755096851,-3.6880280150175997,11.247057794166231,12.64715755430247
coordinate_73,6,-1.1102230246251565e-16,0.9277052917999999,-0.7679080402999998,2.3417054512,2.633230769790393,4.455958429450131,-3.688419517989555,11.247690658655316,12.647946442742237
coordinate_73p5,6,-1.1102230246251565e-16,0.927762378,-0.7680518678999999,2.3417973306,2.633374534589066,4.4562326261549945,-3.689110351395673,11.248131974222382,12.648636974500725
coordinate_74,6,-1.1102230246251565e-16,0.9278265159999999,-0.7681564368999999,2.3419065378,2.6335247458746203,4.456540694098848,-3.6896126177092614,11.248656518760068,12.64935847005538
coordinate_74p5,6,-1.1102230246251565e-16,0.9278869384999999,-0.7682564627999999,2.3420237191000006,2.6336794155895036,4.456830915735594,-3.6900930625835207,11.249219364532458,12.6501013803588
coordinate_75,6,-1.1102230246251565e-16,0.9279478781999999,-0.7683652904,2.3421279866,2.6338253529348385,4.457123621589816,-3.690615783824699,11.249720182679823,12.650802347303653
coordinate_75p5,6,-1.1102230246251565e-16,0.9280071886000001,-0.7684744025000001,2.3422298575,2.633968670040606,4.457408501582601,-3.691139871577618,11.250209489466776,12.651490728701468
coordinate_76,6,-1.1102230246251565e-16,0.9280680161999997,-0.7685893422000001,2.3423265819000005,2.6341096476631667,4.457700668997574,-3.691691950486319,11.25067407656068,12.652167873082519
coordinate_76p5,6,-1.1102230246251565e-16,0.9281211283000002,-0.7687213421999998,2.3424069441,2.6342383382143946,4.457955777286591,-3.692325973508377,11.25106007265843,12.652786000144639
coordinate_77,6,-1.1102230246251565e-16,0.9281833525000002,-0.7687932819,2.3425293237,2.634390077142543,4.458254652857267,-3.692671514614439,11.251647886929872,12.6535148332794
