file,n_atoms,total_charge_e,mu_x_eA,mu_y_eA,mu_z_eA,mu_total_eA,mu_x_D,mu_y_D,mu_z_D,mu_total_D
coordinate_67,8,-2.220446049250313e-16,-0.18433936999999995,-1.5449445599999998,2.4811008800000005,2.928599712071004,-0.8854197306962331,-7.4206849912517905,11.91723543917823,14.066663938251363
coordinate_67p5,8,-2.220446049250313e-16,-0.18433936999999995,-1.5449445599999998,2.4811008800000005,2.928599712071004,-0.8854197306962331,-7.4206849912517905,11.91723543917823,14.066663938251363
coordinate_68,8,-2.220446049250313e-16,-0.18433936999999995,-1.5449445599999998,2.4811008800000005,2.928599712071004,-0.8854197306962331,-7.4206849912517905,11.91723543917823,14.066663938251363
coordinate_68p5,8,-2.220446049250313e-16,-0.18424050999999997,-1.5451915900000002,2.48150508,2.929066246672751,-0.8849448858783485,-7.421871526911939,11.919176894523048,14.06890479944905
coordinate_69,8,-2.220446049250313e-16,-0.18424050999999997,-1.5451915900000002,2.48150508,2.929066246672751,-0.8849448858783485,-7.421871526911939,11.919176894523048,14.06890479944905
coordinate_69p5,8,-2.220446049250313e-16,-0.18424050999999997,-1.5451915900000002,2.48150508,2.929066246672751,-0.8849448858783485,-7.421871526911939,11.919176894523048,14.06890479944905
coordinate_70,8,-2.220446049250313e-16,-0.18423565000000003,-1.5453613500000003,2.4818098199999996,2.929413671616417,-0.8849215423034458,-7.4226869189439455,11.920640623127156,14.070573552575732
coordinate_70p5,8,-2.220446049250313e-16,-0.18423565000000003,-1.5453613500000003,2.4818098199999996,2.929413671616417,-0.8849215423034458,-7.4226869189439455,11.920640623127156,14.070573552575732
coordinate_71,8,-2.220446049250313e-16,-0.18423565000000003,-1.5453613500000003,2.4818098199999996,2.929413671616417,-0.8849215423034458,-7.4226869189439455,11.920640623127156,14.070573552575732
coordinate_71p5,8,-2.220446049250313e-16,-0.18414105999999997,-1.5455955799999999,2.48217159,2.9298377820446966,-0.8844672071696834,-7.423811973583769,11.922378278496025,14.072610641783495
coordinate_72,8,-2.220446049250313e-16,-0.18408639999999998,-1.5456865900000003,2.4823088899999997,2.929998679614689,-0.8842046640000945,-7.424249113244662,11.923037758503058,14.073383465749922
coordinate_72p5,8,-2.220446049250313e-16,-0.18408639999999998,-1.5456865900000003,2.4823088899999997,2.929998679614689,-0.8842046640000945,-7.424249113244662,11.923037758503058,14.073383465749922
coordinate_73,8,-2.220446049250313e-16,-0.18408639999999998,-1.5456865900000003,2.4823088899999997,2.929998679614689,-0.8842046640000945,-7.424249113244662,11.923037758503058,14.073383465749922
