source_row_number,original_row_index,doi,anion_name,composition_summary,descriptor_name,descriptor_value,cluster_id,row_status,selected_k,best_silhouette_score,one_cluster_fallback_used
81,130,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,5.037117229,2,clustered,2,0.5938204073620023,False
82,131,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,5.194092174,2,clustered,2,0.5938204073620023,False
83,132,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,5.247448191,2,clustered,2,0.5938204073620023,False
84,133,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,5.353386947,2,clustered,2,0.5938204073620023,False
85,134,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,5.457005877,2,clustered,2,0.5938204073620023,False
86,135,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,5.615527374,2,clustered,2,0.5938204073620023,False
87,136,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,5.77250232,2,clustered,2,0.5938204073620023,False
88,137,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,6.033096195,2,clustered,2,0.5938204073620023,False
89,138,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,6.143674606,2,clustered,2,0.5938204073620023,False
90,139,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,6.196257346,2,clustered,2,0.5938204073620023,False
91,140,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,6.405041757,2,clustered,2,0.5938204073620023,False
92,141,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,6.562789978,2,clustered,2,0.5938204073620023,False
93,142,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,6.670275286,2,clustered,2,0.5938204073620023,False
94,143,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,6.880606248,2,clustered,2,0.5938204073620023,False
95,144,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,6.98731828,2,clustered,2,0.5938204073620023,False
96,145,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,7.039127745,2,clustered,2,0.5938204073620023,False
97,146,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,7.091710486,2,clustered,2,0.5938204073620023,False
98,147,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,7.302041448,2,clustered,2,0.5938204073620023,False
99,148,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,7.455150015,2,clustered,2,0.5938204073620023,False
100,149,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,7.508506032,2,clustered,2,0.5938204073620023,False
101,150,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,7.667800804,1,clustered,2,0.5938204073620023,False
102,151,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,7.772966285,1,clustered,2,0.5938204073620023,False
103,152,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,7.982523972,1,clustered,2,0.5938204073620023,False
104,153,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,8.242344572,1,clustered,2,0.5938204073620023,False
105,154,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,8.501391896,1,clustered,2,0.5938204073620023,False
106,155,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,8.813795237,1,clustered,2,0.5938204073620023,False
107,156,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,8.92205382,1,clustered,2,0.5938204073620023,False
108,157,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,9.07825549,1,clustered,2,0.5938204073620023,False
109,158,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,9.182647696,1,clustered,2,0.5938204073620023,False
110,159,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,9.341169193,1,clustered,2,0.5938204073620023,False
111,160,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,9.500463965,1,clustered,2,0.5938204073620023,False
112,161,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,9.658985462,1,clustered,2,0.5938204073620023,False
113,162,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,9.612588927,1,clustered,2,0.5938204073620023,False
114,163,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,9.821373337,1,clustered,2,0.5938204073620023,False
115,164,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,9.976028457,1,clustered,2,0.5938204073620023,False
116,165,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,10.1299103,1,clustered,2,0.5938204073620023,False
117,166,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,10.28456542,1,clustered,2,0.5938204073620023,False
118,167,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,10.33792144,1,clustered,2,0.5938204073620023,False
119,168,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,10.2915249,1,clustered,2,0.5938204073620023,False
120,169,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,10.39978348,1,clustered,2,0.5938204073620023,False
121,170,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,10.55907826,1,clustered,2,0.5938204073620023,False
122,171,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,10.66269719,1,clustered,2,0.5938204073620023,False
123,172,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,10.82044541,1,clustered,2,0.5938204073620023,False
124,173,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,11.03077637,1,clustered,2,0.5938204073620023,False
125,174,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,11.24188061,1,clustered,2,0.5938204073620023,False
126,175,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,11.40426848,1,clustered,2,0.5938204073620023,False
127,176,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,12.03448809,1,clustered,2,0.5938204073620023,False
